section_id,file_id,url,heading_markdown,section_code,local_readme_file,heading_level,section_contents
1355,113,https://github.com/RodrigoCm95/ionic-native,### Promises and Observables,6,RodrigoCm95.ionic-native.md,3,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1356,113,https://github.com/RodrigoCm95/ionic-native,### Angular 1,3,RodrigoCm95.ionic-native.md,3,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1357,113,https://github.com/RodrigoCm95/ionic-native,### Runtime Diagnostics,3,RodrigoCm95.ionic-native.md,3,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1358,113,https://github.com/RodrigoCm95/ionic-native,## Installation,3,RodrigoCm95.ionic-native.md,2,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1359,113,https://github.com/RodrigoCm95/ionic-native,## Plugin Missing?,7,RodrigoCm95.ionic-native.md,2,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1360,113,https://github.com/RodrigoCm95/ionic-native,# Credits,5,RodrigoCm95.ionic-native.md,1,[![Circle CI](https://circleci.com/gh/driftyco/ionic-native.svg?style=shield)](https://circleci.com/gh/driftyco/ionic-native) [![Commitizen friendly](https://img.shields.io/badge/commitizen-friendly-brightgreen.svg)](http://commitizen.github.io/cz-cli/) [![npm](https://img.shields.io/npm/l/express.svg)](https://www.npmjs.com/package/ionic-native)  [![NPM](https://nodei.co/npm/ionic-native.png?stars&downloads)](https://nodei.co/npm/ionic-native/) [![NPM](https://nodei.co/npm-dl/ionic-native.png?months=6&height=2)](https://nodei.co/npm/ionic-native/) 
1361,114,https://github.com/tkylin/shadowsocks-windows,# Shadowsocks for Windows,1,tkylin.shadowsocks-windows.md,1,=======================  [![Build Status]][Appveyor]  [中文说明] 
1362,114,https://github.com/tkylin/shadowsocks-windows,#### Features,1,tkylin.shadowsocks-windows.md,4,
1363,114,https://github.com/tkylin/shadowsocks-windows,#### Download,3,tkylin.shadowsocks-windows.md,4,
1364,114,https://github.com/tkylin/shadowsocks-windows,#### Basic,3,tkylin.shadowsocks-windows.md,4,
1365,114,https://github.com/tkylin/shadowsocks-windows,#### PAC,3,tkylin.shadowsocks-windows.md,4,
1366,114,https://github.com/tkylin/shadowsocks-windows,#### Server Auto Switching,3,tkylin.shadowsocks-windows.md,4,
1367,114,https://github.com/tkylin/shadowsocks-windows,#### UDP,3,tkylin.shadowsocks-windows.md,4,
1368,114,https://github.com/tkylin/shadowsocks-windows,#### Multiple Instances,3,tkylin.shadowsocks-windows.md,4,
1369,114,https://github.com/tkylin/shadowsocks-windows,#### Global hotkeys,3,tkylin.shadowsocks-windows.md,4,
1370,114,https://github.com/tkylin/shadowsocks-windows,##### How to input?,3,tkylin.shadowsocks-windows.md,5,
1371,114,https://github.com/tkylin/shadowsocks-windows,##### How to change?,3,tkylin.shadowsocks-windows.md,5,
1372,114,https://github.com/tkylin/shadowsocks-windows,##### How to deactivate?,3,tkylin.shadowsocks-windows.md,5,
1373,114,https://github.com/tkylin/shadowsocks-windows,##### Meaning of label color,3,tkylin.shadowsocks-windows.md,5,
1374,114,https://github.com/tkylin/shadowsocks-windows,#### Server Configuration,36,tkylin.shadowsocks-windows.md,4,
1375,114,https://github.com/tkylin/shadowsocks-windows,#### Develop,3,tkylin.shadowsocks-windows.md,4,
1376,114,https://github.com/tkylin/shadowsocks-windows,#### License,5,tkylin.shadowsocks-windows.md,4,
1377,115,https://github.com/fstudio/cstring,# cstring 库,-,fstudio.cstring.md,1, C 语言没有原生的 string 类型，这使得 string 的管理非常麻烦。cstring 是一个简单的 string 库，它主要解决以下几个问题：  * 对于短字符串（小于 32 字节），进行 string interning 。这可以在文本处理时节约不少内存。短 string 相当于 symbol 类型，对它做比较操作的代价可以减少到 O(1) 。 * 对于临时字符串，如果长度不大（小于 128 字节），尽可能的放在 stack 上，避免动态内存分配。 * 支持常量字符串，对于常量短字符串只做一次 string interning 操作。 * 使用引用计数管理相同的字符串，减少字符串的拷贝。 * 短字符串，常量字符串，以及引用次数非常多（大于 64K 次）的字符串可以不动态释放，简化生命期管理。 * 惰性计算，以及缓存字符串的 hash 值，以方便实现 hashmap 。 * 这个库是线程安全的。 
1378,115,https://github.com/fstudio/cstring,# cstring_buffer,-,fstudio.cstring.md,1,
1379,115,https://github.com/fstudio/cstring,# cstring,-,fstudio.cstring.md,1,
1380,115,https://github.com/fstudio/cstring,# literal,-,fstudio.cstring.md,1,
1381,116,https://github.com/lrmodesgh/iio-oscilloscope,# IIO Oscilloscope,156,lrmodesgh.iio-oscilloscope.md,1,"================  The IIO Oscilloscope is a GTK+ application, which demonstrates how to interface various IIO devices to different visualization methods within a Linux system.  The application supports plotting of the captured data in three different modes:   - time domain   - frequency domain and   - constellation (X vs Y)  The IIO 'scope supports a plugin architecture which many people use to view and modify settings of the attached IIO device(s).  The main documenation for the IIO 'scope (including checkout/build instructions) can be found at: https://github.com/analogdevicesinc/iio-oscilloscope/wiki  Source can be found at: https://github.com/analogdevicesinc/iio-oscilloscope  Bugs can be reported at: https://github.com/analogdevicesinc/iio-oscilloscope/issues  The IIO 'scope uses:   - FFTW, a C subroutine library for computing the discrete Fourier transform     (DFT) in one or more dimensions, of arbitrary input size, and of both real     and complex data     http://www.fftw.org/   - inih, a simple .INI file parser written in C     http://code.google.com/p/inih/  The IIO 'scope is copyright its authors, and is released under the GPL 2.0"
1382,117,https://github.com/voDox17/Viberr,# What is Viberr?,1,voDox17.Viberr.md,1,"![](http://i.imgur.com/YiFZyuW.png)   Viberr is an application that let's you upload, store, and play all of your music from the cloud. You can now manage and listen to your music from any device, anywhere in the world.  ![](http://i.imgur.com/9Ix2CbR.png) "
1383,117,https://github.com/voDox17/Viberr,## How does it work?,3,voDox17.Viberr.md,2,![](http://i.imgur.com/YiFZyuW.png) 
1384,117,https://github.com/voDox17/Viberr,## Adding Songs,3,voDox17.Viberr.md,2,![](http://i.imgur.com/YiFZyuW.png) 
1385,117,https://github.com/voDox17/Viberr,## My Songs,3,voDox17.Viberr.md,2,![](http://i.imgur.com/YiFZyuW.png) 
1386,117,https://github.com/voDox17/Viberr,## Searching,3,voDox17.Viberr.md,2,![](http://i.imgur.com/YiFZyuW.png) 
1387,118,https://github.com/ChadLactaoen/Blackjack,# Blackjack,13,ChadLactaoen.Blackjack.md,1," This is a simple blackjack server over WebSockets that leverages the Simple Text Oriented Messaging Protocol (STOMP). You will need to create a client in order to interface with the blackjack server. The server is written using Java 8, so if you wish to run this locally, you'll need to have Java 8 or greater installed. "
1388,118,https://github.com/ChadLactaoen/Blackjack,## Purpose,2,ChadLactaoen.Blackjack.md,2,
1389,118,https://github.com/ChadLactaoen/Blackjack,## Blackjack Resources and Strategy,6,ChadLactaoen.Blackjack.md,2,
1390,118,https://github.com/ChadLactaoen/Blackjack,## Requirements,3,ChadLactaoen.Blackjack.md,2,
1391,118,https://github.com/ChadLactaoen/Blackjack,## Blackjack Client Code,36,ChadLactaoen.Blackjack.md,2,
1392,118,https://github.com/ChadLactaoen/Blackjack,## Quick'n'Dirty Server Startup,3,ChadLactaoen.Blackjack.md,2,
1393,118,https://github.com/ChadLactaoen/Blackjack,## Rules,3,ChadLactaoen.Blackjack.md,2,
1394,118,https://github.com/ChadLactaoen/Blackjack,## Subscriptions,3,ChadLactaoen.Blackjack.md,2,
1395,118,https://github.com/ChadLactaoen/Blackjack,## API Reference,3,ChadLactaoen.Blackjack.md,2,
1396,118,https://github.com/ChadLactaoen/Blackjack,### /register,3,ChadLactaoen.Blackjack.md,3,
1397,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to register a player into the current game,3,ChadLactaoen.Blackjack.md,4,
1398,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,ChadLactaoen.Blackjack.md,5,
1399,118,https://github.com/ChadLactaoen/Blackjack,##### Returns:,6,ChadLactaoen.Blackjack.md,5,
1400,118,https://github.com/ChadLactaoen/Blackjack,### /unregister,3,ChadLactaoen.Blackjack.md,3,
1401,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to unregister a player from the current game,6,ChadLactaoen.Blackjack.md,4,
1402,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,ChadLactaoen.Blackjack.md,5,
1403,118,https://github.com/ChadLactaoen/Blackjack,### /bet,3,ChadLactaoen.Blackjack.md,3,
1404,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to place a bet on the next hand for a player,6,ChadLactaoen.Blackjack.md,4,
1405,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,ChadLactaoen.Blackjack.md,5,
1406,118,https://github.com/ChadLactaoen/Blackjack,### /action,3,ChadLactaoen.Blackjack.md,3,
1407,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to send an action to be executed on a given hand,6,ChadLactaoen.Blackjack.md,4,
1408,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,ChadLactaoen.Blackjack.md,5,
1409,118,https://github.com/ChadLactaoen/Blackjack,##### Returns:,6,ChadLactaoen.Blackjack.md,5,
1410,118,https://github.com/ChadLactaoen/Blackjack,## Error Messages,3,ChadLactaoen.Blackjack.md,2,
1411,118,https://github.com/ChadLactaoen/Blackjack,## What is Trebek?,6,ChadLactaoen.Blackjack.md,2,
1412,118,https://github.com/ChadLactaoen/Blackjack,## Final Thoughts,6,ChadLactaoen.Blackjack.md,2,
1413,118,https://github.com/ChadLactaoen/Blackjack,### Have fun!,8,ChadLactaoen.Blackjack.md,3,
1414,119,https://github.com/imkernel/cockroach,"## A Scalable, Survivable, Strongly-Consistent SQL Database",1,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge)   - [What is CockroachDB?](#what-is-cockroachdb) - [Docs](#docs) - [Quickstart](#quickstart) - [Client Drivers](#client-drivers) - [Deployment](#deployment) - [Get In Touch](#get-in-touch) - [Contributing](#contributing) - [Tech Talks](#tech-talks) - [Design](#design) "
1415,119,https://github.com/imkernel/cockroach,## What is CockroachDB?,126,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1416,119,https://github.com/imkernel/cockroach,## Status,4,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1417,119,https://github.com/imkernel/cockroach,## Docs,6,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1418,119,https://github.com/imkernel/cockroach,## Quickstart,3,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1419,119,https://github.com/imkernel/cockroach,## Client Drivers,36,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1420,119,https://github.com/imkernel/cockroach,## Deployment,3,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1421,119,https://github.com/imkernel/cockroach,## Get In Touch,6,imkernel.cockroach.md,2,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
1422,119,https://github.com/imkernel/cockroach,### Report a Bug,6,imkernel.cockroach.md,3,"![logo](docs/media/cockroach_db.png?raw=true ""Cockroach Labs logo"")   [![Circle CI](https://circleci.com/gh/cockroachdb/cockroach.svg?style=svg)](https://circleci.com/gh/cockroachdb/cockroach) [![GoDoc](https://godoc.org/github.com/cockroachdb/cockroach?status.svg)](https://godoc.org/github.com/cockroachdb/cockroach) ![Project Status](https://img.shields.io/badge/status-beta-yellow.svg) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/cockroachdb/cockroach?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge) "
